t`s	v(dout)`V	v(rst)`V
0.00213594	1.8	0
0.00213602	1.8	0
0.00213609	1.8e-14	0
0.00213617	1.8	0
0.00213625	1.8e-14	0
0.00213633	1.8	0
0.00213641	1.8	0
0.00213648	1.8e-14	0
0.00213656	1.8	0
0.00213664	1.8	0
0.00213672	1.8	0
0.0021368	1.8e-14	0
0.00213688	1.8	0
0.00213695	1.8	0
0.00213703	1.8e-14	0
0.00213711	1.8	0
0.00213719	1.8	0
0.00213727	1.8	0
0.00213734	1.8e-14	0
0.00213742	1.8	0
0.0021375	1.8	0
0.00213758	1.8e-14	0
0.00213766	1.8	0
0.00213773	1.8	0
0.00213781	1.8e-14	0
0.00213789	1.8	0
0.00213797	1.8	0
0.00213805	1.8	0
0.00213813	1.8	0
0.0021382	1.8e-14	0
0.00213828	1.8	0
0.00213836	1.8e-14	0
0.00213844	1.8	0
0.00213852	1.8	0
0.00213859	1.8	0
0.00213867	1.8	0
0.00213875	1.8e-14	0
0.00213883	1.8	0
0.00213891	1.8	0
0.00213898	1.8e-14	0
0.00213906	1.8	0
0.00213914	1.8	0
0.00213922	1.8	0
0.0021393	1.8e-14	0
0.00213938	1.8	0
0.00213945	1.8	0
0.00213953	1.8	0
0.00213961	1.8e-14	0
0.00213969	1.8	0
0.00213977	1.8	0
0.00213984	1.8	0
0.00213992	1.8e-14	0
0.00214	1.8	0
0.00214008	1.8	1.8
0.00214016	1.8	0
0.00214023	1.8e-14	0
0.00214031	1.8	0
0.00214039	1.8	0
0.00214047	1.8e-14	0
0.00214055	1.8	0
0.00214063	1.8	0
0.0021407	1.8	0
0.00214078	1.8	0
0.00214086	1.8e-14	0
0.00214094	1.8	0
0.00214102	1.8	0
0.00214109	1.8e-14	0
0.00214117	1.8	0
0.00214125	1.8	0
0.00214133	1.8	0
0.00214141	1.8e-14	0
0.00214148	1.8	0
0.00214156	1.8	0
0.00214164	1.8	0
0.00214172	1.8	0
0.0021418	1.8e-14	0
0.00214188	1.8	0
0.00214195	1.8	0
0.00214203	1.8e-14	0
0.00214211	1.8	0
0.00214219	1.8	0
0.00214227	1.8	0
0.00214234	1.8	0
0.00214242	1.8e-14	0
0.0021425	1.8	0
0.00214258	1.8e-14	0
0.00214266	1.8	0
0.00214273	1.8	0
0.00214281	1.8	0
0.00214289	1.8	0
0.00214297	1.8	0
0.00214305	1.8e-14	0
0.00214313	1.8	0
0.0021432	1.8	0
0.00214328	1.8e-14	0
0.00214336	1.8	0
0.00214344	1.8	0
0.00214352	1.8	0
0.00214359	1.8e-14	0
0.00214367	1.8	0
0.00214375	1.8	0
0.00214383	1.8	0
0.00214391	1.8e-14	0
0.00214398	1.8	0
0.00214406	1.8	0
0.00214414	1.8e-14	0
0.00214422	1.8	0
0.0021443	1.8	0
0.00214438	1.8	0
0.00214445	1.8e-14	0
0.00214453	1.8	0
0.00214461	1.8	0
0.00214469	1.8	0
0.00214477	1.8e-14	0
0.00214484	1.8	0
0.00214492	1.8	0
0.002145	1.8e-14	0
0.00214508	1.8	0
0.00214516	1.8	0
0.00214523	1.8e-14	0
0.00214531	1.8	0
0.00214539	1.8	0
0.00214547	1.8	0
0.00214555	1.8	0
0.00214562	1.8e-14	0
0.0021457	1.8e-14	0
0.00214578	1.8	0
0.00214586	1.8	0
0.00214594	1.8	0
0.00214602	1.8	0
0.00214609	1.8	0
0.00214617	1.8e-14	0
0.00214625	1.8e-14	0
0.00214633	1.8	0
0.00214641	1.8	0
0.00214648	1.8	0
0.00214656	1.8	0
0.00214664	1.8e-14	0
0.00214672	1.8	0
0.0021468	1.8e-14	0
0.00214688	1.8	0
0.00214695	1.8	0
0.00214703	1.8e-14	0
0.00214711	1.8	0
0.00214719	1.8	0
0.00214727	1.8e-14	0
0.00214734	1.8	0
0.00214742	1.8	0
0.0021475	1.8	0
0.00214758	1.8e-14	0
0.00214766	1.8e-14	0
0.00214773	1.8	0
0.00214781	1.8	0
0.00214789	1.8	0
0.00214797	1.8	0
0.00214805	1.8e-14	0
0.00214813	1.8e-14	0
0.0021482	1.8	0
0.00214828	1.8	0
0.00214836	1.8e-14	0
0.00214844	1.8	0
0.00214852	1.8	0
0.00214859	1.8	0
0.00214867	1.8e-14	0
0.00214875	1.8e-14	0
0.00214883	1.8	0
0.00214891	1.8	0
0.00214898	1.8	0
0.00214906	1.8e-14	0
0.00214914	1.8e-14	0
0.00214922	1.8	0
0.0021493	1.8	0
0.00214938	1.8	0
0.00214945	1.8e-14	0
0.00214953	1.8e-14	0
0.00214961	1.8	0
0.00214969	1.8	0
0.00214977	1.8	0
0.00214984	1.8e-14	0
0.00214992	1.8e-14	0
0.00215	1.8	0
0.00215008	1.8	1.8
0.00215016	1.8e-14	0
0.00215023	1.8	0
0.00215031	1.8e-14	0
0.00215039	1.8	0
0.00215047	1.8e-14	0
0.00215055	1.8	0
0.00215063	1.8	0
0.0021507	1.8e-14	0
0.00215078	1.8e-14	0
0.00215086	1.8	0
0.00215094	1.8	0
0.00215102	1.8e-14	0
0.00215109	1.8	0
0.00215117	1.8	0
0.00215125	1.8e-14	0
0.00215133	1.8e-14	0
0.00215141	1.8	0
0.00215148	1.8e-14	0
0.00215156	1.8	0
0.00215164	1.8	0
0.00215172	1.8e-14	0
0.0021518	1.8e-14	0
0.00215188	1.8	0
0.00215195	1.8	0
0.00215203	1.8e-14	0
0.00215211	1.8e-14	0
0.00215219	1.8	0
0.00215227	1.8	0
0.00215234	1.8e-14	0
0.00215242	1.8e-14	0
0.0021525	1.8	0
0.00215258	1.8	0
0.00215266	1.8e-14	0
0.00215273	1.8e-14	0
0.00215281	1.8	0
0.00215289	1.8	0
0.00215297	1.8e-14	0
0.00215305	1.8e-14	0
0.00215313	1.8	0
0.0021532	1.8e-14	0
0.00215328	1.8	0
0.00215336	1.8e-14	0
0.00215344	1.8	0
0.00215352	1.8e-14	0
0.00215359	1.8e-14	0
0.00215367	1.8	0
0.00215375	1.8	0
0.00215383	1.8e-14	0
0.00215391	1.8e-14	0
0.00215398	1.8	0
0.00215406	1.8e-14	0
0.00215414	1.8e-14	0
0.00215422	1.8	0
0.0021543	1.8	0
0.00215438	1.8e-14	0
0.00215445	1.8e-14	0
0.00215453	1.8	0
0.00215461	1.8e-14	0
0.00215469	1.8	0
0.00215477	1.8e-14	0
0.00215484	1.8e-14	0
0.00215492	1.8	0
0.002155	1.8e-14	0
0.00215508	1.8e-14	0
0.00215516	1.8	0
0.00215523	1.8	0
0.00215531	1.8e-14	0
0.00215539	1.8e-14	0
0.00215547	1.8e-14	0
0.00215555	1.8	0
0.00215562	1.8e-14	0
0.0021557	1.8	0
0.00215578	1.8e-14	0
0.00215586	1.8	0
0.00215594	1.8e-14	0
0.00215602	1.8e-14	0
0.00215609	1.8e-14	0
0.00215617	1.8	0
0.00215625	1.8e-14	0
0.00215633	1.8	0
0.00215641	1.8e-14	0
0.00215648	1.8e-14	0
0.00215656	1.8	0
0.00215664	1.8e-14	0
0.00215672	1.8e-14	0
0.0021568	1.8	0
0.00215688	1.8e-14	0
0.00215695	1.8e-14	0
0.00215703	1.8	0
0.00215711	1.8e-14	0
0.00215719	1.8e-14	0
0.00215727	1.8	0
0.00215734	1.8e-14	0
0.00215742	1.8	0
0.0021575	1.8e-14	0
0.00215758	1.8e-14	0
0.00215766	1.8e-14	0
0.00215773	1.8e-14	0
0.00215781	1.8	0
0.00215789	1.8	0
0.00215797	1.8e-14	0
0.00215805	1.8e-14	0
0.00215813	1.8e-14	0
0.0021582	1.8e-14	0
0.00215828	1.8	0
0.00215836	1.8e-14	0
0.00215844	1.8	0
0.00215852	1.8e-14	0
0.00215859	1.8e-14	0
0.00215867	1.8e-14	0
0.00215875	1.8	0
0.00215883	1.8e-14	0
0.00215891	1.8e-14	0
0.00215898	1.8e-14	0
0.00215906	1.8	0
0.00215914	1.8e-14	0
0.00215922	1.8	0
0.0021593	1.8e-14	0
0.00215938	1.8e-14	0
0.00215945	1.8e-14	0
0.00215953	1.8e-14	0
0.00215961	1.8	0
0.00215969	1.8e-14	0
0.00215977	1.8	0
0.00215984	1.8e-14	0
0.00215992	1.8e-14	0
0.00216	1.8e-14	0
0.00216008	1.8e-14	1.8
0.00216016	1.8e-14	0
0.00216023	1.8	0
0.00216031	1.8e-14	0
0.00216039	1.8	0
0.00216047	1.8e-14	0
0.00216055	1.8e-14	0
0.00216063	1.8e-14	0
0.0021607	1.8e-14	0
0.00216078	1.8e-14	0
0.00216086	1.8	0
0.00216094	1.8e-14	0
0.00216102	1.8	0
0.00216109	1.8e-14	0
0.00216117	1.8e-14	0
0.00216125	1.8e-14	0
0.00216133	1.8e-14	0
0.00216141	1.8	0
0.00216148	1.8e-14	0
0.00216156	1.8e-14	0
0.00216164	1.8	0
0.00216172	1.8e-14	0
0.0021618	1.8e-14	0
0.00216188	1.8e-14	0
0.00216195	1.8	0
0.00216203	1.8e-14	0
0.00216211	1.8e-14	0
0.00216219	1.8e-14	0
0.00216227	1.8e-14	0
0.00216234	1.8	0
0.00216242	1.8e-14	0
0.0021625	1.8e-14	0
0.00216258	1.8	0
0.00216266	1.8e-14	0
0.00216273	1.8e-14	0
0.00216281	1.8e-14	0
0.00216289	1.8	0
0.00216297	1.8e-14	0
0.00216305	1.8e-14	0
0.00216313	1.8e-14	0
0.0021632	1.8e-14	0
0.00216328	1.8	0
0.00216336	1.8e-14	0
0.00216344	1.8e-14	0
0.00216352	1.8	0
0.00216359	1.8e-14	0
0.00216367	1.8e-14	0
0.00216375	1.8e-14	0
0.00216383	1.8	0
0.00216391	1.8e-14	0
0.00216398	1.8e-14	0
0.00216406	1.8e-14	0
0.00216414	1.8e-14	0
0.00216422	1.8	0
0.0021643	1.8e-14	0
0.00216438	1.8	0
0.00216445	1.8e-14	0
0.00216453	1.8e-14	0
0.00216461	1.8e-14	0
0.00216469	1.8e-14	0
0.00216477	1.8e-14	0
0.00216484	1.8	0
0.00216492	1.8e-14	0
0.002165	1.8	0
0.00216508	1.8e-14	0
0.00216516	1.8e-14	0
0.00216523	1.8e-14	0
0.00216531	1.8e-14	0
0.00216539	1.8e-14	0
0.00216547	1.8	0
0.00216555	1.8	0
0.00216563	1.8e-14	0
0.0021657	1.8e-14	0
0.00216578	1.8e-14	0
0.00216586	1.8e-14	0
0.00216594	1.8e-14	0
0.00216602	1.8	0
0.00216609	1.8e-14	0
0.00216617	1.8e-14	0
0.00216625	1.8	0
0.00216633	1.8e-14	0
0.00216641	1.8e-14	0
0.00216648	1.8	0
0.00216656	1.8e-14	0
0.00216664	1.8e-14	0
0.00216672	1.8e-14	0
0.0021668	1.8e-14	0
0.00216687	1.8	0
0.00216695	1.8	0
0.00216703	1.8e-14	0
0.00216711	1.8e-14	0
0.00216719	1.8e-14	0
0.00216727	1.8e-14	0
0.00216734	1.8e-14	0
0.00216742	1.8	0
0.0021675	1.8e-14	0
0.00216758	1.8	0
0.00216766	1.8e-14	0
0.00216773	1.8e-14	0
0.00216781	1.8	0
0.00216789	1.8e-14	0
0.00216797	1.8e-14	0
0.00216805	1.8e-14	0
0.00216813	1.8	0
0.0021682	1.8e-14	0
0.00216828	1.8e-14	0
0.00216836	1.8	0
0.00216844	1.8e-14	0
0.00216852	1.8e-14	0
0.00216859	1.8	0
0.00216867	1.8e-14	0
0.00216875	1.8e-14	0
0.00216883	1.8	0
0.00216891	1.8e-14	0
0.00216898	1.8e-14	0
0.00216906	1.8	0
0.00216914	1.8e-14	0
0.00216922	1.8	0
0.0021693	1.8e-14	0
0.00216938	1.8e-14	0
0.00216945	1.8e-14	0
0.00216953	1.8e-14	0
0.00216961	1.8	0
0.00216969	1.8	0
0.00216977	1.8e-14	0
0.00216984	1.8e-14	0
0.00216992	1.8	0
0.00217	1.8e-14	0
0.00217008	1.8e-14	1.8
0.00217016	1.8	0
0.00217023	1.8e-14	0
0.00217031	1.8e-14	0
0.00217039	1.8	0
0.00217047	1.8	0
0.00217055	1.8e-14	0
0.00217063	1.8e-14	0
0.0021707	1.8e-14	0
0.00217078	1.8e-14	0
0.00217086	1.8	0
0.00217094	1.8	0
0.00217102	1.8e-14	0
0.00217109	1.8	0
0.00217117	1.8e-14	0
0.00217125	1.8e-14	0
0.00217133	1.8e-14	0
0.00217141	1.8	0
0.00217148	1.8	0
0.00217156	1.8e-14	0
0.00217164	1.8e-14	0
0.00217172	1.8e-14	0
0.0021718	1.8	0
0.00217188	1.8	0
0.00217195	1.8e-14	0
0.00217203	1.8e-14	0
0.00217211	1.8	0
0.00217219	1.8	0
0.00217227	1.8e-14	0
0.00217234	1.8e-14	0
0.00217242	1.8e-14	0
0.0021725	1.8	0
0.00217258	1.8	0
0.00217266	1.8e-14	0
0.00217273	1.8e-14	0
0.00217281	1.8	0
0.00217289	1.8e-14	0
0.00217297	1.8	0
0.00217305	1.8e-14	0
0.00217313	1.8	0
0.0021732	1.8e-14	0
0.00217328	1.8	0
0.00217336	1.8e-14	0
0.00217344	1.8	0
0.00217352	1.8e-14	0
0.00217359	1.8	0
0.00217367	1.8e-14	0
0.00217375	1.8e-14	0
0.00217383	1.8	0
0.00217391	1.8	0
0.00217398	1.8e-14	0
0.00217406	1.8	0
0.00217414	1.8e-14	0
0.00217422	1.8	0
0.0021743	1.8e-14	0
0.00217438	1.8	0
0.00217445	1.8e-14	0
0.00217453	1.8e-14	0
0.00217461	1.8	0
0.00217469	1.8	0
0.00217477	1.8	0
0.00217484	1.8e-14	0
0.00217492	1.8e-14	0
0.002175	1.8	0
0.00217508	1.8e-14	0
0.00217516	1.8	0
0.00217523	1.8	0
0.00217531	1.8e-14	0
0.00217539	1.8	0
0.00217547	1.8e-14	0
0.00217555	1.8	0
0.00217563	1.8e-14	0
0.0021757	1.8	0
0.00217578	1.8e-14	0
0.00217586	1.8	0
0.00217594	1.8	0
0.00217602	1.8e-14	0
0.00217609	1.8	0
0.00217617	1.8e-14	0
0.00217625	1.8	0
0.00217633	1.8	0
0.00217641	1.8e-14	0
0.00217648	1.8e-14	0
0.00217656	1.8	0
0.00217664	1.8	0
0.00217672	1.8	0
0.0021768	1.8e-14	0
0.00217687	1.8	0
0.00217695	1.8e-14	0
0.00217703	1.8	0
0.00217711	1.8e-14	0
0.00217719	1.8	0
0.00217727	1.8	0
0.00217734	1.8	0
0.00217742	1.8e-14	0
0.0021775	1.8e-14	0
0.00217758	1.8	0
0.00217766	1.8	0
0.00217773	1.8	0
0.00217781	1.8e-14	0
0.00217789	1.8e-14	0
0.00217797	1.8	0
0.00217805	1.8	0
0.00217813	1.8	0
0.0021782	1.8	0
0.00217828	1.8e-14	0
0.00217836	1.8e-14	0
0.00217844	1.8	0
0.00217852	1.8	0
0.00217859	1.8	0
0.00217867	1.8e-14	0
0.00217875	1.8	0
0.00217883	1.8	0
0.00217891	1.8e-14	0
0.00217898	1.8	0
0.00217906	1.8e-14	0
0.00217914	1.8	0
0.00217922	1.8	0
0.0021793	1.8	0
0.00217938	1.8e-14	0
0.00217945	1.8	0
0.00217953	1.8	0
0.00217961	1.8e-14	0
0.00217969	1.8	0
0.00217977	1.8	0
0.00217984	1.8e-14	0
0.00217992	1.8	0
0.00218	1.8	0
0.00218008	1.8	1.8
0.00218016	1.8e-14	0
0.00218023	1.8	0
0.00218031	1.8	0
0.00218039	1.8	0
0.00218047	1.8e-14	0
0.00218055	1.8	0
0.00218063	1.8	0
0.0021807	1.8e-14	0
0.00218078	1.8	0
0.00218086	1.8	0
0.00218094	1.8e-14	0
0.00218102	1.8	0
0.00218109	1.8	0
0.00218117	1.8	0
0.00218125	1.8e-14	0
0.00218133	1.8	0
0.00218141	1.8	0
0.00218148	1.8e-14	0
0.00218156	1.8	0
0.00218164	1.8	0
0.00218172	1.8	0
0.0021818	1.8e-14	0
0.00218188	1.8	0
0.00218195	1.8	0
0.00218203	1.8	0
0.00218211	1.8e-14	0
0.00218219	1.8	0
0.00218227	1.8	0
0.00218234	1.8e-14	0
0.00218242	1.8	0
0.0021825	1.8	0
0.00218258	1.8	0
0.00218266	1.8	0
0.00218273	1.8e-14	0
0.00218281	1.8	0
0.00218289	1.8	0
0.00218297	1.8e-14	0
0.00218305	1.8	0
0.00218313	1.8	0
0.0021832	1.8	0
0.00218328	1.8e-14	0
0.00218336	1.8	0
0.00218344	1.8	0
0.00218352	1.8	0
0.00218359	1.8e-14	0
0.00218367	1.8	0
0.00218375	1.8	0
0.00218383	1.8e-14	0
0.00218391	1.8	0
0.00218398	1.8	0
0.00218406	1.8	0
0.00218414	1.8	0
0.00218422	1.8	0
0.0021843	1.8e-14	0
0.00218438	1.8	0
0.00218445	1.8e-14	0
0.00218453	1.8	0
0.00218461	1.8	0
0.00218469	1.8	0
0.00218477	1.8	0
0.00218484	1.8e-14	0
0.00218492	1.8	0
0.002185	1.8	0
0.00218508	1.8	0
0.00218516	1.8e-14	0
0.00218523	1.8	0
0.00218531	1.8	0
0.00218539	1.8	0
0.00218547	1.8e-14	0
0.00218555	1.8	0
0.00218563	1.8	0
0.0021857	1.8	0
0.00218578	1.8e-14	0
0.00218586	1.8	0
0.00218594	1.8	0
0.00218602	1.8e-14	0
0.00218609	1.8	0
0.00218617	1.8	0
0.00218625	1.8	0
0.00218633	1.8	0
0.00218641	1.8e-14	0
0.00218648	1.8	0
0.00218656	1.8	0
0.00218664	1.8	0
0.00218672	1.8e-14	0
0.0021868	1.8	0
0.00218688	1.8	0
0.00218695	1.8e-14	0
0.00218703	1.8	0
0.00218711	1.8	0
0.00218719	1.8	0
0.00218727	1.8e-14	0
0.00218734	1.8	0
0.00218742	1.8	0
0.0021875	1.8	0
0.00218758	1.8e-14	0
0.00218766	1.8	0
0.00218773	1.8	0
0.00218781	1.8	0
0.00218789	1.8e-14	0
0.00218797	1.8	0
0.00218805	1.8	0
0.00218812	1.8e-14	0
0.0021882	1.8	0
0.00218828	1.8	0
0.00218836	1.8e-14	0
0.00218844	1.8	0
0.00218852	1.8	0
0.00218859	1.8	0
0.00218867	1.8	0
0.00218875	1.8e-14	0
0.00218883	1.8	0
0.00218891	1.8e-14	0
0.00218898	1.8	0
0.00218906	1.8	0
0.00218914	1.8	0
0.00218922	1.8	0
0.0021893	1.8e-14	0
0.00218938	1.8e-14	0
0.00218945	1.8	0
0.00218953	1.8	0
0.00218961	1.8	0
0.00218969	1.8	0
0.00218977	1.8	0
0.00218984	1.8e-14	0
0.00218992	1.8e-14	0
0.00219	1.8	0
0.00219008	1.8	1.8
0.00219016	1.8e-14	0
0.00219023	1.8	0
0.00219031	1.8	0
0.00219039	1.8	0
0.00219047	1.8e-14	0
0.00219055	1.8e-14	0
0.00219063	1.8	0
0.0021907	1.8	0
0.00219078	1.8	0
0.00219086	1.8	0
0.00219094	1.8e-14	0
0.00219102	1.8e-14	0
0.00219109	1.8	0
0.00219117	1.8	0
0.00219125	1.8	0
0.00219133	1.8	0
0.00219141	1.8e-14	0
0.00219148	1.8e-14	0
0.00219156	1.8	0
0.00219164	1.8	0
0.00219172	1.8	0
0.0021918	1.8e-14	0
0.00219188	1.8	0
0.00219195	1.8e-14	0
0.00219203	1.8	0
0.00219211	1.8	0
0.00219219	1.8e-14	0
0.00219227	1.8	0
0.00219234	1.8e-14	0
0.00219242	1.8	0
0.0021925	1.8	0
0.00219258	1.8e-14	0
0.00219266	1.8	0
0.00219273	1.8	0
0.00219281	1.8e-14	0
0.00219289	1.8e-14	0
0.00219297	1.8	0
0.00219305	1.8	0
0.00219313	1.8	0
0.0021932	1.8e-14	0
0.00219328	1.8	0
0.00219336	1.8e-14	0
0.00219344	1.8	0
0.00219352	1.8e-14	0
0.00219359	1.8	0
0.00219367	1.8	0
0.00219375	1.8e-14	0
0.00219383	1.8e-14	0
0.00219391	1.8	0
0.00219398	1.8	0
0.00219406	1.8	0
0.00219414	1.8e-14	0
0.00219422	1.8e-14	0
0.0021943	1.8	0
0.00219438	1.8	0
0.00219445	1.8e-14	0
0.00219453	1.8e-14	0
0.00219461	1.8	0
0.00219469	1.8	0
0.00219477	1.8e-14	0
0.00219484	1.8	0
0.00219492	1.8e-14	0
0.002195	1.8	0
0.00219508	1.8	0
0.00219516	1.8e-14	0
0.00219523	1.8e-14	0
0.00219531	1.8	0
0.00219539	1.8e-14	0
0.00219547	1.8	0
0.00219555	1.8e-14	0
0.00219563	1.8	0
0.0021957	1.8	0
0.00219578	1.8e-14	0
0.00219586	1.8e-14	0
0.00219594	1.8	0
0.00219602	1.8e-14	0
0.00219609	1.8	0
0.00219617	1.8e-14	0
0.00219625	1.8	0
0.00219633	1.8e-14	0
0.00219641	1.8	0
0.00219648	1.8e-14	0
0.00219656	1.8	0
0.00219664	1.8e-14	0
0.00219672	1.8	0
0.0021968	1.8e-14	0
0.00219688	1.8e-14	0
0.00219695	1.8	0
0.00219703	1.8	0
0.00219711	1.8e-14	0
0.00219719	1.8e-14	0
0.00219727	1.8	0
0.00219734	1.8e-14	0
0.00219742	1.8	0
0.0021975	1.8e-14	0
0.00219758	1.8e-14	0
0.00219766	1.8	0
0.00219773	1.8e-14	0
0.00219781	1.8	0
0.00219789	1.8e-14	0
0.00219797	1.8	0
0.00219805	1.8e-14	0
0.00219812	1.8	0
0.0021982	1.8e-14	0
0.00219828	1.8e-14	0
0.00219836	1.8e-14	0
0.00219844	1.8	0
0.00219852	1.8	0
0.00219859	1.8e-14	0
0.00219867	1.8e-14	0
0.00219875	1.8	0
0.00219883	1.8e-14	0
0.00219891	1.8e-14	0
0.00219898	1.8	0
0.00219906	1.8e-14	0
0.00219914	1.8	0
0.00219922	1.8e-14	0
0.0021993	1.8e-14	0
0.00219938	1.8	0
0.00219945	1.8e-14	0
0.00219953	1.8e-14	0
0.00219961	1.8	0
0.00219969	1.8e-14	0
0.00219977	1.8	0
0.00219984	1.8e-14	0
0.00219992	1.8e-14	0
0.0022	1.8	0
0.00220008	1.8e-14	1.8
0.00220016	1.8	0
0.00220023	1.8e-14	0
0.00220031	1.8e-14	0
0.00220039	1.8	0
0.00220047	1.8e-14	0
0.00220055	1.8e-14	0
0.00220063	1.8	0
0.0022007	1.8e-14	0
0.00220078	1.8	0
0.00220086	1.8e-14	0
0.00220094	1.8e-14	0
0.00220102	1.8e-14	0
0.00220109	1.8e-14	0
0.00220117	1.8	0
0.00220125	1.8	0
0.00220133	1.8e-14	0
0.00220141	1.8e-14	0
0.00220148	1.8e-14	0
0.00220156	1.8e-14	0
0.00220164	1.8	0
0.00220172	1.8	0
0.0022018	1.8e-14	0
0.00220188	1.8e-14	0
0.00220195	1.8e-14	0
0.00220203	1.8e-14	0
0.00220211	1.8e-14	0
0.00220219	1.8	0
0.00220227	1.8	0
0.00220234	1.8e-14	0
0.00220242	1.8e-14	0
0.0022025	1.8e-14	0
0.00220258	1.8e-14	0
0.00220266	1.8	0
0.00220273	1.8e-14	0
0.00220281	1.8e-14	0
0.00220289	1.8	0
0.00220297	1.8e-14	0
0.00220305	1.8e-14	0
0.00220313	1.8e-14	0
0.0022032	1.8	0
0.00220328	1.8e-14	0
0.00220336	1.8e-14	0
0.00220344	1.8	0
0.00220352	1.8e-14	0
0.00220359	1.8e-14	0
0.00220367	1.8e-14	0
0.00220375	1.8	0
0.00220383	1.8e-14	0
0.00220391	1.8e-14	0
0.00220398	1.8	0
0.00220406	1.8e-14	0
0.00220414	1.8e-14	0
0.00220422	1.8e-14	0
0.0022043	1.8e-14	0
0.00220438	1.8	0
0.00220445	1.8e-14	0
0.00220453	1.8	0
0.00220461	1.8e-14	0
0.00220469	1.8e-14	0
0.00220477	1.8e-14	0
0.00220484	1.8e-14	0
0.00220492	1.8e-14	0
0.002205	1.8	0
0.00220508	1.8e-14	0
0.00220516	1.8e-14	0
0.00220523	1.8	0
0.00220531	1.8e-14	0
0.00220539	1.8e-14	0
0.00220547	1.8e-14	0
0.00220555	1.8	0
0.00220563	1.8e-14	0
0.0022057	1.8e-14	0
0.00220578	1.8	0
0.00220586	1.8e-14	0
0.00220594	1.8e-14	0
0.00220602	1.8e-14	0
0.00220609	1.8e-14	0
0.00220617	1.8e-14	0
0.00220625	1.8	0
0.00220633	1.8e-14	0
0.00220641	1.8	0
0.00220648	1.8e-14	0
0.00220656	1.8e-14	0
0.00220664	1.8e-14	0
0.00220672	1.8e-14	0
0.0022068	1.8	0
0.00220688	1.8e-14	0
0.00220695	1.8e-14	0
0.00220703	1.8e-14	0
0.00220711	1.8	0
0.00220719	1.8e-14	0
0.00220727	1.8e-14	0
0.00220734	1.8e-14	0
0.00220742	1.8	0
0.0022075	1.8e-14	0
0.00220758	1.8e-14	0
0.00220766	1.8e-14	0
0.00220773	1.8	0
0.00220781	1.8e-14	0
0.00220789	1.8e-14	0
0.00220797	1.8	0
0.00220805	1.8e-14	0
0.00220813	1.8e-14	0
0.0022082	1.8e-14	0
0.00220828	1.8e-14	0
0.00220836	1.8	0
0.00220844	1.8e-14	0
0.00220852	1.8e-14	0
0.00220859	1.8e-14	0
0.00220867	1.8	0
0.00220875	1.8e-14	0
0.00220883	1.8	0
0.00220891	1.8e-14	0
0.00220898	1.8e-14	0
0.00220906	1.8e-14	0
0.00220914	1.8e-14	0
0.00220922	1.8e-14	0
0.0022093	1.8	0
0.00220937	1.8e-14	0
0.00220945	1.8	0
0.00220953	1.8e-14	0
0.00220961	1.8e-14	0
0.00220969	1.8e-14	0
0.00220977	1.8e-14	0
0.00220984	1.8	0
0.00220992	1.8e-14	0
0.00221	1.8e-14	0
0.00221008	1.8e-14	1.8
0.00221016	1.8e-14	0
0.00221023	1.8	0
0.00221031	1.8e-14	0
0.00221039	1.8	0
0.00221047	1.8e-14	0
0.00221055	1.8e-14	0
0.00221063	1.8e-14	0
0.0022107	1.8e-14	0
0.00221078	1.8	0
0.00221086	1.8	0
0.00221094	1.8e-14	0
0.00221102	1.8e-14	0
0.00221109	1.8e-14	0
0.00221117	1.8e-14	0
0.00221125	1.8e-14	0
0.00221133	1.8	0
0.00221141	1.8e-14	0
0.00221148	1.8	0
0.00221156	1.8e-14	0
0.00221164	1.8e-14	0
0.00221172	1.8	0
0.0022118	1.8e-14	0
0.00221188	1.8e-14	0
0.00221195	1.8e-14	0
0.00221203	1.8	0
0.00221211	1.8e-14	0
0.00221219	1.8	0
0.00221227	1.8e-14	0
0.00221234	1.8e-14	0
0.00221242	1.8	0
0.0022125	1.8e-14	0
0.00221258	1.8e-14	0
0.00221266	1.8e-14	0
0.00221273	1.8	0
0.00221281	1.8e-14	0
0.00221289	1.8	0
0.00221297	1.8e-14	0
0.00221305	1.8e-14	0
0.00221313	1.8	0
0.0022132	1.8e-14	0
0.00221328	1.8e-14	0
0.00221336	1.8	0
0.00221344	1.8e-14	0
0.00221352	1.8e-14	0
0.00221359	1.8	0
0.00221367	1.8e-14	0
0.00221375	1.8	0
0.00221383	1.8e-14	0
0.00221391	1.8e-14	0
0.00221398	1.8	0
0.00221406	1.8e-14	0
0.00221414	1.8e-14	0
0.00221422	1.8	0
0.0022143	1.8	0
0.00221438	1.8e-14	0
0.00221445	1.8e-14	0
0.00221453	1.8e-14	0
0.00221461	1.8	0
0.00221469	1.8e-14	0
0.00221477	1.8	0
0.00221484	1.8e-14	0
0.00221492	1.8e-14	0
0.002215	1.8	0
0.00221508	1.8e-14	0
0.00221516	1.8	0
0.00221523	1.8e-14	0
0.00221531	1.8	0
0.00221539	1.8e-14	0
0.00221547	1.8e-14	0
0.00221555	1.8	0
0.00221563	1.8	0
0.0022157	1.8e-14	0
0.00221578	1.8e-14	0
0.00221586	1.8e-14	0
0.00221594	1.8	0
0.00221602	1.8	0
0.00221609	1.8e-14	0
0.00221617	1.8e-14	0
0.00221625	1.8	0
0.00221633	1.8	0
0.00221641	1.8e-14	0
0.00221648	1.8e-14	0
0.00221656	1.8e-14	0
0.00221664	1.8	0
